f0(wins by points)	f0(wins by resign)	f0(wp - wr)	f0(lost by points)	f0(lost by resign)	f0(lp - lr)	player strength	OSL name	OSL size	Image name
0.0909090909091	0.0909090909091	0.0	0.727272727273	0.0909090909091	0.636363636364	7.0	kgs_wide 10 <= X <= 100, player leeccf (7k)	11.0	strength: 7k
0.129032258065	0.354838709677	-0.225806451613	0.0967741935484	0.41935483871	-0.322580645161	7.0	kgs_wide 10 <= X <= 100, player Tatalodie (7k), subsampled to max 50	31.0	strength: 7k
0.238095238095	0.142857142857	0.0952380952381	0.47619047619	0.142857142857	0.333333333333	7.0	kgs_wide 10 <= X <= 100, player nobrul (7k)	21.0	strength: 7k
0.4	0.3	0.1	0.1	0.2	-0.1	7.0	kgs_wide 10 <= X <= 100, player rotree (7k)	11.0	strength: 7k
0.45	0.15	0.3	0.1	0.3	-0.2	7.0	kgs_wide 10 <= X <= 100, player Sapojnik (7k)	20.0	strength: 7k
0.153846153846	0.538461538462	-0.384615384615	0.0769230769231	0.230769230769	-0.153846153846	7.0	kgs_wide 10 <= X <= 100, player jaguar137 (7k)	16.0	strength: 7k
0.416666666667	0.25	0.166666666667	0.333333333333	0.0	0.333333333333	7.0	kgs_wide 10 <= X <= 100, player Meadow7 (7k), subsampled to max 50	12.0	strength: 7k
0.0	0.3	-0.3	0.3	0.4	-0.1	7.0	kgs_wide 10 <= X <= 100, player Earnest (7k), subsampled to max 50	12.0	strength: 7k
0.0	0.470588235294	-0.470588235294	0.470588235294	0.0588235294118	0.411764705882	7.0	kgs_wide 10 <= X <= 100, player morlam (7k)	18.0	strength: 7k
0.333333333333	0.0	0.333333333333	0.416666666667	0.25	0.166666666667	7.0	kgs_wide 10 <= X <= 100, player drm (7k)	12.0	strength: 7k
0.352941176471	0.117647058824	0.235294117647	0.411764705882	0.117647058824	0.294117647059	7.0	kgs_wide 10 <= X <= 100, player sergiopc93 (7k)	18.0	strength: 7k
0.0714285714286	0.357142857143	-0.285714285714	0.0	0.571428571429	-0.571428571429	7.0	kgs_wide 10 <= X <= 100, player Fenring (7k)	15.0	strength: 7k
0.272727272727	0.227272727273	0.0454545454545	0.181818181818	0.318181818182	-0.136363636364	7.0	kgs_wide 10 <= X <= 100, player Mangouste (7k), subsampled to max 50	22.0	strength: 7k
0.117647058824	0.294117647059	-0.176470588235	0.411764705882	0.176470588235	0.235294117647	7.0	kgs_wide 10 <= X <= 100, player povost (7k)	17.0	strength: 7k
0.25	0.166666666667	0.0833333333333	0.208333333333	0.375	-0.166666666667	7.0	kgs_wide 10 <= X <= 100, player sinanju (7k), subsampled to max 50	24.0	strength: 7k
0.5	0.153846153846	0.346153846154	0.307692307692	0.0384615384615	0.269230769231	7.0	kgs_wide 10 <= X <= 100, player alain53 (7k)	28.0	strength: 7k
0.0909090909091	0.272727272727	-0.181818181818	0.181818181818	0.454545454545	-0.272727272727	7.0	kgs_wide 10 <= X <= 100, player ambroise (7k)	11.0	strength: 7k
0.25	0.25	0.0	0.375	0.125	0.25	7.0	kgs_wide 10 <= X <= 100, player kidbebert (7k)	17.0	strength: 7k
0.315789473684	0.368421052632	-0.0526315789474	0.210526315789	0.105263157895	0.105263157895	7.0	kgs_wide 10 <= X <= 100, player suijuris (7k), subsampled to max 50	20.0	strength: 7k
0.305555555556	0.472222222222	-0.166666666667	0.0277777777778	0.194444444444	-0.166666666667	7.0	kgs_wide 10 <= X <= 100, player djo7 (7k)	38.0	strength: 7k
0.25	0.333333333333	-0.0833333333333	0.125	0.291666666667	-0.166666666667	7.0	kgs_wide 10 <= X <= 100, player Takeru (7k)	25.0	strength: 7k
0.285714285714	0.357142857143	-0.0714285714286	0.357142857143	0.0	0.357142857143	7.0	kgs_wide 10 <= X <= 100, player DavidVi (7k)	14.0	strength: 7k
0.228571428571	0.285714285714	-0.0571428571429	0.114285714286	0.371428571429	-0.257142857143	7.0	kgs_wide 10 <= X <= 100, player ALFIL (7k)	37.0	strength: 7k
0.210526315789	0.210526315789	0.0	0.315789473684	0.263157894737	0.0526315789474	7.0	kgs_wide 10 <= X <= 100, player aussiemate (7k)	19.0	strength: 7k
0.304347826087	0.217391304348	0.0869565217391	0.369565217391	0.108695652174	0.260869565217	7.0	kgs_wide 10 <= X <= 100, player BillW (7k), subsampled to max 50	47.0	strength: 7k
0.2	0.333333333333	-0.133333333333	0.2	0.266666666667	-0.0666666666667	7.0	kgs_wide 10 <= X <= 100, player monocro (7k), subsampled to max 50	19.0	strength: 7k
0.285714285714	0.142857142857	0.142857142857	0.285714285714	0.285714285714	0.0	7.0	kgs_wide 10 <= X <= 100, player marct123 (7k), subsampled to max 50	14.0	strength: 7k
0.307692307692	0.307692307692	0.0	0.307692307692	0.0769230769231	0.230769230769	7.0	kgs_wide 10 <= X <= 100, player laurent68 (7k)	14.0	strength: 7k
0.272727272727	0.272727272727	0.0	0.0	0.454545454545	-0.454545454545	7.0	kgs_wide 10 <= X <= 100, player ours24 (7k)	11.0	strength: 7k
0.0769230769231	0.230769230769	-0.153846153846	0.461538461538	0.230769230769	0.230769230769	7.0	kgs_wide 10 <= X <= 100, player Jarek (7k)	13.0	strength: 7k
0.142857142857	0.642857142857	-0.5	0.0	0.214285714286	-0.214285714286	7.0	kgs_wide 10 <= X <= 100, player bobby9 (7k)	14.0	strength: 7k
0.340425531915	0.234042553191	0.106382978723	0.212765957447	0.212765957447	0.0	7.0	kgs_wide 10 <= X <= 100, player GARM (7k), subsampled to max 50	48.0	strength: 7k
0.0	0.384615384615	-0.384615384615	0.230769230769	0.384615384615	-0.153846153846	7.0	kgs_wide 10 <= X <= 100, player Jake6500 (7k)	13.0	strength: 7k
0.583333333333	0.0	0.583333333333	0.25	0.166666666667	0.0833333333333	7.0	kgs_wide 10 <= X <= 100, player CSteve (7k)	13.0	strength: 7k
0.214285714286	0.142857142857	0.0714285714286	0.357142857143	0.285714285714	0.0714285714286	7.0	kgs_wide 10 <= X <= 100, player illyriak (7k)	14.0	strength: 7k
0.133333333333	0.333333333333	-0.2	0.133333333333	0.4	-0.266666666667	7.0	kgs_wide 10 <= X <= 100, player options88 (7k)	15.0	strength: 7k
0.261904761905	0.261904761905	0.0	0.428571428571	0.047619047619	0.380952380952	7.0	kgs_wide 10 <= X <= 100, player NomadPityu (7k), subsampled to max 50	42.0	strength: 7k
0.0909090909091	0.363636363636	-0.272727272727	0.181818181818	0.363636363636	-0.181818181818	7.0	kgs_wide 10 <= X <= 100, player tojiriki (7k)	12.0	strength: 7k
0.365853658537	0.268292682927	0.0975609756098	0.341463414634	0.0243902439024	0.317073170732	7.0	kgs_wide 10 <= X <= 100, player panic (7k)	41.0	strength: 7k
0.666666666667	0.222222222222	0.444444444444	0.111111111111	0.0	0.111111111111	7.0	kgs_wide 10 <= X <= 100, player RankBot000 (7k)	10.0	strength: 7k
0.3	0.2	0.1	0.2	0.3	-0.1	7.0	kgs_wide 10 <= X <= 100, player darian (7k)	11.0	strength: 7k
0.241379310345	0.103448275862	0.137931034483	0.413793103448	0.241379310345	0.172413793103	7.0	kgs_wide 10 <= X <= 100, player asami (7k)	29.0	strength: 7k
0.230769230769	0.269230769231	-0.0384615384615	0.0	0.5	-0.5	7.0	kgs_wide 10 <= X <= 100, player hcic (7k)	26.0	strength: 7k
0.272727272727	0.181818181818	0.0909090909091	0.272727272727	0.272727272727	0.0	7.0	kgs_wide 10 <= X <= 100, player baner (7k)	11.0	strength: 7k
0.3	0.3	0.0	0.3	0.1	0.2	7.0	kgs_wide 10 <= X <= 100, player nikochan (7k)	11.0	strength: 7k
0.2	0.4	-0.2	0.3	0.1	0.2	7.0	kgs_wide 10 <= X <= 100, player erizabe (7k)	11.0	strength: 7k
0.333333333333	0.133333333333	0.2	0.266666666667	0.266666666667	0.0	7.0	kgs_wide 10 <= X <= 100, player ploki9 (7k)	20.0	strength: 7k
0.428571428571	0.0714285714286	0.357142857143	0.357142857143	0.142857142857	0.214285714286	7.0	kgs_wide 10 <= X <= 100, player DrPepperJo (7k)	15.0	strength: 7k
0.2	0.266666666667	-0.0666666666667	0.4	0.133333333333	0.266666666667	7.0	kgs_wide 10 <= X <= 100, player mfgo09kyu (7k), subsampled to max 50	16.0	strength: 7k
0.166666666667	0.166666666667	0.0	0.133333333333	0.533333333333	-0.4	7.0	kgs_wide 10 <= X <= 100, player masanori00 (7k), subsampled to max 50	33.0	strength: 7k
0.357142857143	0.142857142857	0.214285714286	0.214285714286	0.285714285714	-0.0714285714286	7.0	kgs_wide 10 <= X <= 100, player kylek (7k)	15.0	strength: 7k
0.5	0.2	0.3	0.2	0.1	0.1	7.0	kgs_wide 10 <= X <= 100, player otariana (7k)	11.0	strength: 7k
0.195652173913	0.304347826087	-0.108695652174	0.369565217391	0.130434782609	0.239130434783	7.0	kgs_wide 10 <= X <= 100, player Buju (7k)	46.0	strength: 7k
0.243902439024	0.243902439024	0.0	0.463414634146	0.0487804878049	0.414634146341	7.0	kgs_wide 10 <= X <= 100, player saka75 (7k)	43.0	strength: 7k
0.354838709677	0.0967741935484	0.258064516129	0.0967741935484	0.451612903226	-0.354838709677	7.0	kgs_wide 10 <= X <= 100, player onga (7k), subsampled to max 50	33.0	strength: 7k
0.142857142857	0.142857142857	0.0	0.428571428571	0.285714285714	0.142857142857	7.0	kgs_wide 10 <= X <= 100, player GOTITI (7k)	13.0	strength: 7k
0.277777777778	0.222222222222	0.0555555555556	0.0555555555556	0.444444444444	-0.388888888889	7.0	kgs_wide 10 <= X <= 100, player byeBafana (7k)	18.0	strength: 7k
0.461538461538	0.153846153846	0.307692307692	0.307692307692	0.0769230769231	0.230769230769	7.0	kgs_wide 10 <= X <= 100, player bunsa (7k)	13.0	strength: 7k
0.135135135135	0.432432432432	-0.297297297297	0.405405405405	0.027027027027	0.378378378378	7.0	kgs_wide 10 <= X <= 100, player hisacf (7k), subsampled to max 50	39.0	strength: 7k
0.333333333333	0.416666666667	-0.0833333333333	0.0833333333333	0.166666666667	-0.0833333333333	7.0	kgs_wide 10 <= X <= 100, player taka18 (7k)	13.0	strength: 7k
0.285714285714	0.285714285714	0.0	0.428571428571	0.0	0.428571428571	7.0	kgs_wide 10 <= X <= 100, player ted9 (7k)	14.0	strength: 7k
0.222222222222	0.277777777778	-0.0555555555556	0.388888888889	0.111111111111	0.277777777778	7.0	kgs_wide 10 <= X <= 100, player Rubina (7k)	18.0	strength: 7k
0.0555555555556	0.277777777778	-0.222222222222	0.166666666667	0.5	-0.333333333333	7.0	kgs_wide 10 <= X <= 100, player noyo (7k)	18.0	strength: 7k
0.32	0.2	0.12	0.44	0.04	0.4	7.0	kgs_wide 10 <= X <= 100, player mazg (7k)	26.0	strength: 7k
0.384615384615	0.0	0.384615384615	0.384615384615	0.230769230769	0.153846153846	7.0	kgs_wide 10 <= X <= 100, player veex (7k)	16.0	strength: 7k
0.333333333333	0.0	0.333333333333	0.666666666667	0.0	0.666666666667	7.0	kgs_wide 10 <= X <= 100, player freeaks (7k)	12.0	strength: 7k
0.5	0.4	0.1	0.0	0.1	-0.1	7.0	kgs_wide 10 <= X <= 100, player qqqq (7k)	15.0	strength: 7k
0.333333333333	0.25	0.0833333333333	0.0	0.416666666667	-0.416666666667	7.0	kgs_wide 10 <= X <= 100, player AyaBot5 (7k)	12.0	strength: 7k
0.1875	0.625	-0.4375	0.0625	0.125	-0.0625	7.0	kgs_wide 10 <= X <= 100, player igoholic (7k), subsampled to max 50	50.0	strength: 7k
0.235294117647	0.382352941176	-0.147058823529	0.147058823529	0.235294117647	-0.0882352941176	7.0	kgs_wide 10 <= X <= 100, player morth89 (7k), subsampled to max 50	41.0	strength: 7k
0.0833333333333	0.0833333333333	0.0	0.0833333333333	0.75	-0.666666666667	7.0	kgs_wide 10 <= X <= 100, player wald1 (7k)	12.0	strength: 7k
0.176470588235	0.411764705882	-0.235294117647	0.235294117647	0.176470588235	0.0588235294118	7.0	kgs_wide 10 <= X <= 100, player k11151 (7k)	17.0	strength: 7k
0.27027027027	0.189189189189	0.0810810810811	0.459459459459	0.0810810810811	0.378378378378	7.0	kgs_wide 10 <= X <= 100, player siori (7k)	40.0	strength: 7k
0.0	0.5	-0.5	0.3	0.2	0.1	7.0	kgs_wide 10 <= X <= 100, player katsura2 (7k)	11.0	strength: 7k
0.235294117647	0.176470588235	0.0588235294118	0.294117647059	0.294117647059	0.0	7.0	kgs_wide 10 <= X <= 100, player ryuou3 (7k)	18.0	strength: 7k
0.272727272727	0.0909090909091	0.181818181818	0.454545454545	0.181818181818	0.272727272727	7.0	kgs_wide 10 <= X <= 100, player markchang (7k)	11.0	strength: 7k
0.32	0.04	0.28	0.52	0.12	0.4	7.0	kgs_wide 10 <= X <= 100, player pub (7k)	25.0	strength: 7k
0.25	0.25	0.0	0.0	0.5	-0.5	7.0	kgs_wide 10 <= X <= 100, player neslo (7k)	11.0	strength: 7k
0.2	0.0666666666667	0.133333333333	0.466666666667	0.266666666667	0.2	7.0	kgs_wide 10 <= X <= 100, player dadu (7k)	18.0	strength: 7k
0.375	0.208333333333	0.166666666667	0.166666666667	0.25	-0.0833333333333	7.0	kgs_wide 10 <= X <= 100, player Geerista (7k)	25.0	strength: 7k
0.2	0.466666666667	-0.266666666667	0.2	0.133333333333	0.0666666666667	7.0	kgs_wide 10 <= X <= 100, player sinuk (7k), subsampled to max 50	18.0	strength: 7k
0.375	0.125	0.25	0.5	0.0	0.5	7.0	kgs_wide 10 <= X <= 100, player fectamlot (7k)	11.0	strength: 7k
0.4	0.0666666666667	0.333333333333	0.466666666667	0.0666666666667	0.4	7.0	kgs_wide 10 <= X <= 100, player uldrehs (7k)	16.0	strength: 7k
0.25	0.5	-0.25	0.166666666667	0.0833333333333	0.0833333333333	7.0	kgs_wide 10 <= X <= 100, player Leath (7k)	12.0	strength: 7k
0.181818181818	0.545454545455	-0.363636363636	0.181818181818	0.0909090909091	0.0909090909091	7.0	kgs_wide 10 <= X <= 100, player hairball (7k)	11.0	strength: 7k
0.384615384615	0.0	0.384615384615	0.0769230769231	0.538461538462	-0.461538461538	7.0	kgs_wide 10 <= X <= 100, player marc (7k)	13.0	strength: 7k
0.45	0.2	0.25	0.25	0.1	0.15	7.0	kgs_wide 10 <= X <= 100, player edowaado (7k)	24.0	strength: 7k
0.0	0.5	-0.5	0.1	0.4	-0.3	7.0	kgs_wide 10 <= X <= 100, player snafkin730 (7k)	11.0	strength: 7k
0.214285714286	0.166666666667	0.047619047619	0.142857142857	0.47619047619	-0.333333333333	7.0	kgs_wide 10 <= X <= 100, player Eurikawa (7k)	42.0	strength: 7k
0.0555555555556	0.444444444444	-0.388888888889	0.222222222222	0.277777777778	-0.0555555555556	7.0	kgs_wide 10 <= X <= 100, player Franklins (7k), subsampled to max 50	37.0	strength: 7k
0.818181818182	0.0	0.818181818182	0.0	0.181818181818	-0.181818181818	7.0	kgs_wide 10 <= X <= 100, player tarmes (7k)	11.0	strength: 7k
0.2	0.5	-0.3	0.1	0.2	-0.1	8.0	kgs_wide 10 <= X <= 100, player PElcoco (8k)	11.0	strength: 8k
0.272727272727	0.0909090909091	0.181818181818	0.0909090909091	0.545454545455	-0.454545454545	8.0	kgs_wide 10 <= X <= 100, player solive (8k)	11.0	strength: 8k
0.545454545455	0.0909090909091	0.454545454545	0.181818181818	0.181818181818	0.0	8.0	kgs_wide 10 <= X <= 100, player sinanju (8k)	11.0	strength: 8k
0.166666666667	0.166666666667	0.0	0.583333333333	0.0833333333333	0.5	8.0	kgs_wide 10 <= X <= 100, player kotgo (8k)	12.0	strength: 8k
0.32	0.16	0.16	0.08	0.44	-0.36	8.0	kgs_wide 10 <= X <= 100, player Champi (8k), subsampled to max 50	27.0	strength: 8k
0.125	0.3125	-0.1875	0.375	0.1875	0.1875	8.0	kgs_wide 10 <= X <= 100, player lefevre (8k)	17.0	strength: 8k
0.210526315789	0.315789473684	-0.105263157895	0.210526315789	0.263157894737	-0.0526315789474	8.0	kgs_wide 10 <= X <= 100, player kkdl (8k)	19.0	strength: 8k
0.0	0.307692307692	-0.307692307692	0.307692307692	0.384615384615	-0.0769230769231	8.0	kgs_wide 10 <= X <= 100, player minjanico (8k)	14.0	strength: 8k
0.1875	0.375	-0.1875	0.21875	0.21875	0.0	8.0	kgs_wide 10 <= X <= 100, player Jake6500 (8k), subsampled to max 50	38.0	strength: 8k
0.2	0.4	-0.2	0.2	0.2	0.0	8.0	kgs_wide 10 <= X <= 100, player RigobertaM (8k)	12.0	strength: 8k
0.411764705882	0.176470588235	0.235294117647	0.382352941176	0.0294117647059	0.352941176471	8.0	kgs_wide 10 <= X <= 100, player NomadPityu (8k)	37.0	strength: 8k
0.228571428571	0.571428571429	-0.342857142857	0.0	0.2	-0.2	8.0	kgs_wide 10 <= X <= 100, player tojiriki (8k), subsampled to max 50	36.0	strength: 8k
0.461538461538	0.0	0.461538461538	0.538461538462	0.0	0.538461538462	8.0	kgs_wide 10 <= X <= 100, player Meadow7 (8k)	13.0	strength: 8k
0.133333333333	0.2	-0.0666666666667	0.466666666667	0.2	0.266666666667	8.0	kgs_wide 10 <= X <= 100, player Gaijin (8k), subsampled to max 50	15.0	strength: 8k
0.133333333333	0.2	-0.0666666666667	0.333333333333	0.333333333333	0.0	8.0	kgs_wide 10 <= X <= 100, player i4gipi (8k)	15.0	strength: 8k
0.428571428571	0.214285714286	0.214285714286	0.0	0.357142857143	-0.357142857143	8.0	kgs_wide 10 <= X <= 100, player maeda (8k)	16.0	strength: 8k
0.0769230769231	0.269230769231	-0.192307692308	0.423076923077	0.230769230769	0.192307692308	8.0	kgs_wide 10 <= X <= 100, player jeromecata (8k)	26.0	strength: 8k
0.428571428571	0.190476190476	0.238095238095	0.238095238095	0.142857142857	0.0952380952381	8.0	kgs_wide 10 <= X <= 100, player vacarsu (8k)	22.0	strength: 8k
0.2	0.133333333333	0.0666666666667	0.466666666667	0.2	0.266666666667	8.0	kgs_wide 10 <= X <= 100, player riccimer (8k)	15.0	strength: 8k
0.4375	0.25	0.1875	0.25	0.0625	0.1875	8.0	kgs_wide 10 <= X <= 100, player drm (8k)	16.0	strength: 8k
0.181818181818	0.318181818182	-0.136363636364	0.363636363636	0.136363636364	0.227272727273	8.0	kgs_wide 10 <= X <= 100, player marct123 (8k), subsampled to max 50	44.0	strength: 8k
0.307692307692	0.307692307692	0.0	0.0769230769231	0.307692307692	-0.230769230769	8.0	kgs_wide 10 <= X <= 100, player Buffette (8k)	13.0	strength: 8k
0.208333333333	0.375	-0.166666666667	0.25	0.166666666667	0.0833333333333	8.0	kgs_wide 10 <= X <= 100, player kennedy13 (8k)	26.0	strength: 8k
0.125	0.291666666667	-0.166666666667	0.208333333333	0.375	-0.166666666667	8.0	kgs_wide 10 <= X <= 100, player aLidia (8k)	24.0	strength: 8k
0.333333333333	0.30303030303	0.030303030303	0.181818181818	0.181818181818	0.0	8.0	kgs_wide 10 <= X <= 100, player Pegaseo (8k), subsampled to max 50	33.0	strength: 8k
0.176470588235	0.411764705882	-0.235294117647	0.176470588235	0.235294117647	-0.0588235294118	8.0	kgs_wide 10 <= X <= 100, player hansol (8k)	20.0	strength: 8k
0.214285714286	0.0	0.214285714286	0.642857142857	0.142857142857	0.5	8.0	kgs_wide 10 <= X <= 100, player liroye (8k)	14.0	strength: 8k
0.3	0.4	-0.1	0.3	0.0	0.3	8.0	kgs_wide 10 <= X <= 100, player AyaBot5 (8k)	10.0	strength: 8k
0.25	0.1875	0.0625	0.375	0.1875	0.1875	8.0	kgs_wide 10 <= X <= 100, player Hawaga (8k)	16.0	strength: 8k
0.285714285714	0.142857142857	0.142857142857	0.214285714286	0.357142857143	-0.142857142857	8.0	kgs_wide 10 <= X <= 100, player ebon (8k)	16.0	strength: 8k
0.413043478261	0.173913043478	0.239130434783	0.413043478261	0.0	0.413043478261	8.0	kgs_wide 10 <= X <= 100, player AyaBot (8k)	47.0	strength: 8k
0.324324324324	0.351351351351	-0.027027027027	0.135135135135	0.189189189189	-0.0540540540541	8.0	kgs_wide 10 <= X <= 100, player blonpina (8k)	41.0	strength: 8k
0.2	0.25	-0.05	0.35	0.2	0.15	8.0	kgs_wide 10 <= X <= 100, player blade34 (8k)	24.0	strength: 8k
0.285714285714	0.357142857143	-0.0714285714286	0.142857142857	0.214285714286	-0.0714285714286	8.0	kgs_wide 10 <= X <= 100, player iz2002 (8k)	14.0	strength: 8k
0.214285714286	0.142857142857	0.0714285714286	0.190476190476	0.452380952381	-0.261904761905	8.0	kgs_wide 10 <= X <= 100, player larsDK (8k)	42.0	strength: 8k
0.25	0.291666666667	-0.0416666666667	0.25	0.208333333333	0.0416666666667	8.0	kgs_wide 10 <= X <= 100, player lolaX (8k)	25.0	strength: 8k
0.583333333333	0.0	0.583333333333	0.166666666667	0.25	-0.0833333333333	8.0	kgs_wide 10 <= X <= 100, player rckyglxy (8k)	14.0	strength: 8k
0.208333333333	0.208333333333	0.0	0.333333333333	0.25	0.0833333333333	8.0	kgs_wide 10 <= X <= 100, player BillW (8k), subsampled to max 50	24.0	strength: 8k
0.0833333333333	0.166666666667	-0.0833333333333	0.0833333333333	0.666666666667	-0.583333333333	8.0	kgs_wide 10 <= X <= 100, player valrex (8k)	26.0	strength: 8k
0.191489361702	0.255319148936	-0.063829787234	0.425531914894	0.127659574468	0.297872340426	8.0	kgs_wide 10 <= X <= 100, player nobrul (8k), subsampled to max 50	50.0	strength: 8k
0.185185185185	0.444444444444	-0.259259259259	0.333333333333	0.037037037037	0.296296296296	8.0	kgs_wide 10 <= X <= 100, player wenjie (8k)	27.0	strength: 8k
0.295454545455	0.136363636364	0.159090909091	0.522727272727	0.0454545454545	0.477272727273	8.0	kgs_wide 10 <= X <= 100, player lipo (8k)	48.0	strength: 8k
0.0833333333333	0.166666666667	-0.0833333333333	0.333333333333	0.416666666667	-0.0833333333333	8.0	kgs_wide 10 <= X <= 100, player hghghg (8k)	13.0	strength: 8k
0.36	0.12	0.24	0.32	0.2	0.12	8.0	kgs_wide 10 <= X <= 100, player qwe123 (8k)	29.0	strength: 8k
0.153846153846	0.153846153846	0.0	0.384615384615	0.307692307692	0.0769230769231	8.0	kgs_wide 10 <= X <= 100, player sesinsan (8k)	14.0	strength: 8k
0.380952380952	0.285714285714	0.0952380952381	0.190476190476	0.142857142857	0.047619047619	8.0	kgs_wide 10 <= X <= 100, player noriel (8k)	21.0	strength: 8k
0.2	0.1	0.1	0.4	0.3	0.1	8.0	kgs_wide 10 <= X <= 100, player Bazooka (8k)	11.0	strength: 8k
0.357142857143	0.0714285714286	0.285714285714	0.142857142857	0.428571428571	-0.285714285714	8.0	kgs_wide 10 <= X <= 100, player M2NVM (8k)	15.0	strength: 8k
0.3	0.133333333333	0.166666666667	0.533333333333	0.0333333333333	0.5	8.0	kgs_wide 10 <= X <= 100, player AG4GO (8k)	31.0	strength: 8k
0.190476190476	0.0952380952381	0.0952380952381	0.142857142857	0.571428571429	-0.428571428571	8.0	kgs_wide 10 <= X <= 100, player MHAJIME (8k)	23.0	strength: 8k
0.047619047619	0.0	0.047619047619	0.428571428571	0.52380952381	-0.0952380952381	8.0	kgs_wide 10 <= X <= 100, player Woest (8k)	21.0	strength: 8k
0.5	0.1	0.4	0.2	0.2	0.0	8.0	kgs_wide 10 <= X <= 100, player Seraphin2 (8k), subsampled to max 50	16.0	strength: 8k
0.25	0.214285714286	0.0357142857143	0.321428571429	0.214285714286	0.107142857143	8.0	kgs_wide 10 <= X <= 100, player vrmartin (8k)	30.0	strength: 8k
0.130434782609	0.304347826087	-0.173913043478	0.217391304348	0.347826086957	-0.130434782609	8.0	kgs_wide 10 <= X <= 100, player Mangouste (8k), subsampled to max 50	28.0	strength: 8k
0.333333333333	0.333333333333	0.0	0.1	0.233333333333	-0.133333333333	8.0	kgs_wide 10 <= X <= 100, player yh35 (8k)	32.0	strength: 8k
0.05	0.55	-0.5	0.2	0.2	0.0	8.0	kgs_wide 10 <= X <= 100, player suijuris (8k)	20.0	strength: 8k
0.1875	0.25	-0.0625	0.5	0.0625	0.4375	8.0	kgs_wide 10 <= X <= 100, player oktavia (8k)	16.0	strength: 8k
0.388888888889	0.222222222222	0.166666666667	0.388888888889	0.0	0.388888888889	8.0	kgs_wide 10 <= X <= 100, player gilles (8k), subsampled to max 50	21.0	strength: 8k
0.529411764706	0.235294117647	0.294117647059	0.176470588235	0.0588235294118	0.117647058824	8.0	kgs_wide 10 <= X <= 100, player poleisdav (8k)	17.0	strength: 8k
0.36	0.28	0.08	0.2	0.16	0.04	8.0	kgs_wide 10 <= X <= 100, player GOLDX24 (8k), subsampled to max 50	30.0	strength: 8k
0.416666666667	0.25	0.166666666667	0.25	0.0833333333333	0.166666666667	8.0	kgs_wide 10 <= X <= 100, player markjgc (8k)	12.0	strength: 8k
0.344827586207	0.103448275862	0.241379310345	0.413793103448	0.137931034483	0.275862068966	8.0	kgs_wide 10 <= X <= 100, player Fooxy (8k), subsampled to max 50	30.0	strength: 8k
0.2	0.28	-0.08	0.14	0.38	-0.24	8.0	kgs_wide 10 <= X <= 100, player gramounet (8k), subsampled to max 50	50.0	strength: 8k
0.25	0.1875	0.0625	0.375	0.1875	0.1875	8.0	kgs_wide 10 <= X <= 100, player BabaOolong (8k)	16.0	strength: 8k
0.15	0.3	-0.15	0.4	0.15	0.25	8.0	kgs_wide 10 <= X <= 100, player cprevost (8k)	24.0	strength: 8k
0.153846153846	0.307692307692	-0.153846153846	0.461538461538	0.0769230769231	0.384615384615	8.0	kgs_wide 10 <= X <= 100, player GF (8k)	14.0	strength: 8k
0.3	0.3	0.0	0.35	0.05	0.3	8.0	kgs_wide 10 <= X <= 100, player TedYBear (8k)	20.0	strength: 8k
0.666666666667	0.166666666667	0.5	0.0	0.166666666667	-0.166666666667	8.0	kgs_wide 10 <= X <= 100, player MoussDiouf (8k)	11.0	strength: 8k
0.153846153846	0.115384615385	0.0384615384615	0.5	0.230769230769	0.269230769231	8.0	kgs_wide 10 <= X <= 100, player mattmchan (8k)	26.0	strength: 8k
0.3	0.4	-0.1	0.2	0.1	0.1	8.0	kgs_wide 10 <= X <= 100, player Avokado (8k)	21.0	strength: 8k
0.357142857143	0.428571428571	-0.0714285714286	0.0714285714286	0.142857142857	-0.0714285714286	8.0	kgs_wide 10 <= X <= 100, player timoh (8k)	14.0	strength: 8k
0.272727272727	0.0909090909091	0.181818181818	0.454545454545	0.181818181818	0.272727272727	8.0	kgs_wide 10 <= X <= 100, player illyriak (8k)	23.0	strength: 8k
0.1875	0.375	-0.1875	0.3125	0.125	0.1875	8.0	kgs_wide 10 <= X <= 100, player ANATOLIY (8k)	19.0	strength: 8k
0.333333333333	0.166666666667	0.166666666667	0.416666666667	0.0833333333333	0.333333333333	8.0	kgs_wide 10 <= X <= 100, player lepablet (8k)	12.0	strength: 8k
0.5	0.125	0.375	0.375	0.0	0.375	8.0	kgs_wide 10 <= X <= 100, player sshiva12 (8k)	11.0	strength: 8k
0.294117647059	0.294117647059	0.0	0.0	0.411764705882	-0.411764705882	8.0	kgs_wide 10 <= X <= 100, player ckhung01 (8k)	19.0	strength: 8k
0.307692307692	0.230769230769	0.0769230769231	0.153846153846	0.307692307692	-0.153846153846	8.0	kgs_wide 10 <= X <= 100, player neo01 (8k)	13.0	strength: 8k
0.5	0.25	0.25	0.166666666667	0.0833333333333	0.0833333333333	8.0	kgs_wide 10 <= X <= 100, player NiGetO (8k)	13.0	strength: 8k
0.315789473684	0.368421052632	-0.0526315789474	0.210526315789	0.105263157895	0.105263157895	8.0	kgs_wide 10 <= X <= 100, player fted (8k)	21.0	strength: 8k
0.454545454545	0.0909090909091	0.363636363636	0.363636363636	0.0909090909091	0.272727272727	8.0	kgs_wide 10 <= X <= 100, player dweezil (8k)	13.0	strength: 8k
