f0(local seq < 10: sente)	f0(local seq < 10: gote)	f0(local seq < 10: sente - gote)	player strength	OSL name	OSL size	Image name
8.76	5.44	3.32	6.0	kgs_wide 10 <= X <= 100, player fery (6k), subsampled to max 50	25.0	strength: 6k
10.25	5.375	4.875	6.0	kgs_wide 10 <= X <= 100, player marzo (6k)	16.0	strength: 6k
14.6153846154	5.07692307692	9.53846153846	6.0	kgs_wide 10 <= X <= 100, player ikuta (6k), subsampled to max 50	13.0	strength: 6k
9.36363636364	6.0	3.36363636364	6.0	kgs_wide 10 <= X <= 100, player nsks46 (6k)	22.0	strength: 6k
13.1666666667	7.58333333333	5.58333333333	6.0	kgs_wide 10 <= X <= 100, player sugawara (6k)	12.0	strength: 6k
15.3571428571	6.71428571429	8.64285714286	6.0	kgs_wide 10 <= X <= 100, player sumin (6k)	14.0	strength: 6k
7.27586206897	5.0	2.27586206897	6.0	kgs_wide 10 <= X <= 100, player hungel (6k)	29.0	strength: 6k
17.04	6.16	10.88	6.0	kgs_wide 10 <= X <= 100, player Merse (6k)	25.0	strength: 6k
15.3111111111	6.88888888889	8.42222222222	6.0	kgs_wide 10 <= X <= 100, player markchang (6k)	45.0	strength: 6k
14.25	7.7	6.55	6.0	kgs_wide 10 <= X <= 100, player TKY86 (6k)	20.0	strength: 6k
6.69444444444	6.16666666667	0.527777777778	6.0	kgs_wide 10 <= X <= 100, player NomadPityu (6k), subsampled to max 50	36.0	strength: 6k
12.1764705882	5.94117647059	6.23529411765	6.0	kgs_wide 10 <= X <= 100, player ngn10 (6k)	17.0	strength: 6k
6.72727272727	5.54545454545	1.18181818182	6.0	kgs_wide 10 <= X <= 100, player takekatu (6k)	22.0	strength: 6k
8.0	5.84615384615	2.15384615385	6.0	kgs_wide 10 <= X <= 100, player Kuro96 (6k)	26.0	strength: 6k
10.5714285714	5.45238095238	5.11904761905	6.0	kgs_wide 10 <= X <= 100, player martste123 (6k), subsampled to max 50	42.0	strength: 6k
11.625	6.64583333333	4.97916666667	6.0	kgs_wide 10 <= X <= 100, player manech (6k), subsampled to max 50	48.0	strength: 6k
9.84210526316	5.23684210526	4.60526315789	6.0	kgs_wide 10 <= X <= 100, player LIyh (6k)	38.0	strength: 6k
11.75	6.25	5.5	6.0	kgs_wide 10 <= X <= 100, player korocyan (6k)	20.0	strength: 6k
8.80434782609	6.04347826087	2.76086956522	6.0	kgs_wide 10 <= X <= 100, player Moon9 (6k), subsampled to max 50	46.0	strength: 6k
4.5	3.7	0.8	6.0	kgs_wide 10 <= X <= 100, player Mangouste (6k), subsampled to max 50	10.0	strength: 6k
10.5945945946	4.56756756757	6.02702702703	6.0	kgs_wide 10 <= X <= 100, player my0201 (6k)	37.0	strength: 6k
10.25	5.0625	5.1875	6.0	kgs_wide 10 <= X <= 100, player sioux (6k)	16.0	strength: 6k
6.88235294118	5.94117647059	0.941176470588	6.0	kgs_wide 10 <= X <= 100, player tarny37 (6k)	17.0	strength: 6k
8.84615384615	5.23076923077	3.61538461538	6.0	kgs_wide 10 <= X <= 100, player ben1 (6k)	13.0	strength: 6k
9.88571428571	5.4	4.48571428571	6.0	kgs_wide 10 <= X <= 100, player woodland (6k)	35.0	strength: 6k
9.36363636364	6.04545454545	3.31818181818	6.0	kgs_wide 10 <= X <= 100, player panic (6k)	22.0	strength: 6k
12.9166666667	7.08333333333	5.83333333333	6.0	kgs_wide 10 <= X <= 100, player mamezo (6k)	12.0	strength: 6k
10.1818181818	4.81818181818	5.36363636364	6.0	kgs_wide 10 <= X <= 100, player olalalala (6k)	11.0	strength: 6k
5.13043478261	5.65217391304	-0.521739130435	6.0	kgs_wide 10 <= X <= 100, player Franklins (6k)	23.0	strength: 6k
6.22727272727	5.31818181818	0.909090909091	6.0	kgs_wide 10 <= X <= 100, player bemap (6k), subsampled to max 50	22.0	strength: 6k
7.45454545455	5.81818181818	1.63636363636	6.0	kgs_wide 10 <= X <= 100, player oyou (6k)	11.0	strength: 6k
10.4285714286	6.5	3.92857142857	6.0	kgs_wide 10 <= X <= 100, player ikkomaru (6k)	14.0	strength: 6k
17.6315789474	6.10526315789	11.5263157895	6.0	kgs_wide 10 <= X <= 100, player RankBot000 (6k)	19.0	strength: 6k
12.7674418605	7.23255813953	5.53488372093	6.0	kgs_wide 10 <= X <= 100, player sofya213 (6k)	43.0	strength: 6k
8.27777777778	6.77777777778	1.5	6.0	kgs_wide 10 <= X <= 100, player ambroise (6k)	18.0	strength: 6k
7.0	6.47058823529	0.529411764706	6.0	kgs_wide 10 <= X <= 100, player schwaiger (6k)	17.0	strength: 6k
8.0	7.76470588235	0.235294117647	6.0	kgs_wide 10 <= X <= 100, player Gaijin (6k)	17.0	strength: 6k
5.91666666667	4.25	1.66666666667	6.0	kgs_wide 10 <= X <= 100, player jpgo (6k)	12.0	strength: 6k
32.619047619	7.35714285714	25.2619047619	6.0	kgs_wide 10 <= X <= 100, player AyaMC2 (6k)	42.0	strength: 6k
6.25	5.5	0.75	6.0	kgs_wide 10 <= X <= 100, player avocado (6k)	12.0	strength: 6k
11.4	6.48571428571	4.91428571429	6.0	kgs_wide 10 <= X <= 100, player marct123 (6k)	35.0	strength: 6k
8.875	6.0	2.875	6.0	kgs_wide 10 <= X <= 100, player Kreang (6k)	16.0	strength: 6k
8.58823529412	7.41176470588	1.17647058824	6.0	kgs_wide 10 <= X <= 100, player Tatalodie (6k), subsampled to max 50	17.0	strength: 6k
12.3076923077	5.61538461538	6.69230769231	6.0	kgs_wide 10 <= X <= 100, player ajiro3 (6k)	13.0	strength: 6k
4.68421052632	4.05263157895	0.631578947368	6.0	kgs_wide 10 <= X <= 100, player karakacan1 (6k)	19.0	strength: 6k
5.86666666667	4.93333333333	0.933333333333	6.0	kgs_wide 10 <= X <= 100, player Sapojnik (6k)	15.0	strength: 6k
8.71428571429	5.33333333333	3.38095238095	6.0	kgs_wide 10 <= X <= 100, player hiroyumi (6k)	21.0	strength: 6k
9.78947368421	6.26315789474	3.52631578947	6.0	kgs_wide 10 <= X <= 100, player LaLorien (6k)	19.0	strength: 6k
7.0	3.54545454545	3.45454545455	6.0	kgs_wide 10 <= X <= 100, player aybars (6k)	11.0	strength: 6k
8.8125	5.8125	3.0	6.0	kgs_wide 10 <= X <= 100, player kobakoba (6k)	32.0	strength: 6k
8.5	6.0	2.5	6.0	kgs_wide 10 <= X <= 100, player Isterika (6k)	12.0	strength: 6k
8.0	4.57894736842	3.42105263158	6.0	kgs_wide 10 <= X <= 100, player Nweeby (6k), subsampled to max 50	19.0	strength: 6k
14.62	6.06	8.56	6.0	kgs_wide 10 <= X <= 100, player jaguar137 (6k), subsampled to max 50	50.0	strength: 6k
8.53846153846	4.96153846154	3.57692307692	6.0	kgs_wide 10 <= X <= 100, player atos (6k)	26.0	strength: 6k
9.62857142857	5.25714285714	4.37142857143	6.0	kgs_wide 10 <= X <= 100, player riad (6k)	35.0	strength: 6k
9.27272727273	7.45454545455	1.81818181818	6.0	kgs_wide 10 <= X <= 100, player miyako (6k)	11.0	strength: 6k
10.325	6.675	3.65	6.0	kgs_wide 10 <= X <= 100, player ta3 (6k), subsampled to max 50	40.0	strength: 6k
12.1111111111	6.38888888889	5.72222222222	6.0	kgs_wide 10 <= X <= 100, player kasumisou (6k)	18.0	strength: 6k
7.54545454545	5.81818181818	1.72727272727	6.0	kgs_wide 10 <= X <= 100, player leeccf (6k)	11.0	strength: 6k
10.5714285714	6.85714285714	3.71428571429	6.0	kgs_wide 10 <= X <= 100, player gipson (6k)	14.0	strength: 6k
10.08	6.52	3.56	6.0	kgs_wide 10 <= X <= 100, player neo01 (6k), subsampled to max 50	25.0	strength: 6k
8.3	5.05	3.25	6.0	kgs_wide 10 <= X <= 100, player noribou909 (6k)	20.0	strength: 6k
9.75	5.25	4.5	6.0	kgs_wide 10 <= X <= 100, player axel32 (6k)	12.0	strength: 6k
10.4782608696	5.78260869565	4.69565217391	6.0	kgs_wide 10 <= X <= 100, player Wizzos (6k)	23.0	strength: 6k
9.39024390244	5.09756097561	4.29268292683	6.0	kgs_wide 10 <= X <= 100, player Maverik (6k)	41.0	strength: 6k
9.11111111111	6.16666666667	2.94444444444	6.0	kgs_wide 10 <= X <= 100, player crayonoir (6k)	18.0	strength: 6k
14.0	7.05882352941	6.94117647059	6.0	kgs_wide 10 <= X <= 100, player masanori00 (6k)	17.0	strength: 6k
9.08333333333	6.16666666667	2.91666666667	6.0	kgs_wide 10 <= X <= 100, player toma79 (6k)	12.0	strength: 6k
7.65957446809	5.44680851064	2.21276595745	6.0	kgs_wide 10 <= X <= 100, player Geerista (6k)	47.0	strength: 6k
13.6304347826	5.9347826087	7.69565217391	6.0	kgs_wide 10 <= X <= 100, player AyaBot7 (6k), subsampled to max 50	46.0	strength: 6k
9.42105263158	6.78947368421	2.63157894737	6.0	kgs_wide 10 <= X <= 100, player inseigo (6k)	19.0	strength: 6k
8.33333333333	3.58333333333	4.75	6.0	kgs_wide 10 <= X <= 100, player aulas (6k)	24.0	strength: 6k
7.08571428571	4.97142857143	2.11428571429	6.0	kgs_wide 10 <= X <= 100, player Wu (6k), subsampled to max 50	35.0	strength: 6k
7.8	6.7	1.1	6.0	kgs_wide 10 <= X <= 100, player JJB (6k)	10.0	strength: 6k
9.46153846154	5.89743589744	3.5641025641	6.0	kgs_wide 10 <= X <= 100, player hryk59 (6k), subsampled to max 50	39.0	strength: 6k
10.8928571429	5.32142857143	5.57142857143	6.0	kgs_wide 10 <= X <= 100, player cooldays (6k)	28.0	strength: 6k
7.63636363636	6.90909090909	0.727272727273	6.0	kgs_wide 10 <= X <= 100, player gock (6k)	11.0	strength: 6k
10.0909090909	5.54545454545	4.54545454545	7.0	kgs_wide 10 <= X <= 100, player GTK78 (7k)	11.0	strength: 7k
11.5909090909	5.63636363636	5.95454545455	7.0	kgs_wide 10 <= X <= 100, player Maverik (7k)	22.0	strength: 7k
9.1875	7.3125	1.875	7.0	kgs_wide 10 <= X <= 100, player guys (7k)	16.0	strength: 7k
3.61111111111	3.33333333333	0.277777777778	7.0	kgs_wide 10 <= X <= 100, player masaochi (7k)	18.0	strength: 7k
10.0	8.6	1.4	7.0	kgs_wide 10 <= X <= 100, player Gaijin (7k), subsampled to max 50	10.0	strength: 7k
7.21428571429	4.21428571429	3.0	7.0	kgs_wide 10 <= X <= 100, player papyrusse (7k)	14.0	strength: 7k
11.1176470588	7.23529411765	3.88235294118	7.0	kgs_wide 10 <= X <= 100, player Fooxy (7k), subsampled to max 50	17.0	strength: 7k
5.0	4.14285714286	0.857142857143	7.0	kgs_wide 10 <= X <= 100, player asdft (7k)	14.0	strength: 7k
6.83333333333	5.55555555556	1.27777777778	7.0	kgs_wide 10 <= X <= 100, player lepied (7k)	18.0	strength: 7k
10.1025641026	6.17948717949	3.92307692308	7.0	kgs_wide 10 <= X <= 100, player nezumi1 (7k)	39.0	strength: 7k
10.9230769231	5.23076923077	5.69230769231	7.0	kgs_wide 10 <= X <= 100, player patredu (7k)	13.0	strength: 7k
9.46341463415	5.85365853659	3.60975609756	7.0	kgs_wide 10 <= X <= 100, player sourcer (7k)	41.0	strength: 7k
8.32142857143	5.57142857143	2.75	7.0	kgs_wide 10 <= X <= 100, player themis (7k)	28.0	strength: 7k
9.36363636364	5.81818181818	3.54545454545	7.0	kgs_wide 10 <= X <= 100, player blackstar (7k)	11.0	strength: 7k
6.67857142857	5.03571428571	1.64285714286	7.0	kgs_wide 10 <= X <= 100, player Wu (7k)	28.0	strength: 7k
7.09677419355	4.90322580645	2.1935483871	7.0	kgs_wide 10 <= X <= 100, player gb (7k)	31.0	strength: 7k
6.0	5.23076923077	0.769230769231	7.0	kgs_wide 10 <= X <= 100, player goflash (7k)	13.0	strength: 7k
9.63157894737	5.47368421053	4.15789473684	7.0	kgs_wide 10 <= X <= 100, player maimonides (7k)	19.0	strength: 7k
9.10416666667	5.41666666667	3.6875	7.0	kgs_wide 10 <= X <= 100, player neo01 (7k)	48.0	strength: 7k
6.47826086957	5.91304347826	0.565217391304	7.0	kgs_wide 10 <= X <= 100, player goodnsmart (7k)	23.0	strength: 7k
14.3076923077	6.46153846154	7.84615384615	7.0	kgs_wide 10 <= X <= 100, player esneque (7k)	13.0	strength: 7k
7.33333333333	6.0	1.33333333333	7.0	kgs_wide 10 <= X <= 100, player beryl75 (7k)	12.0	strength: 7k
7.0	6.16666666667	0.833333333333	7.0	kgs_wide 10 <= X <= 100, player vrein (7k)	36.0	strength: 7k
5.2962962963	3.96296296296	1.33333333333	7.0	kgs_wide 10 <= X <= 100, player Nemia (7k)	27.0	strength: 7k
8.71428571429	4.64285714286	4.07142857143	7.0	kgs_wide 10 <= X <= 100, player vacarsu (7k)	14.0	strength: 7k
11.0	6.75	4.25	7.0	kgs_wide 10 <= X <= 100, player Baytovn (7k)	12.0	strength: 7k
9.34375	5.375	3.96875	7.0	kgs_wide 10 <= X <= 100, player ChasLayton (7k)	32.0	strength: 7k
7.87179487179	4.48717948718	3.38461538462	7.0	kgs_wide 10 <= X <= 100, player hryk59 (7k), subsampled to max 50	39.0	strength: 7k
4.2	4.66666666667	-0.466666666667	7.0	kgs_wide 10 <= X <= 100, player fwc (7k)	15.0	strength: 7k
7.0	7.45454545455	-0.454545454545	7.0	kgs_wide 10 <= X <= 100, player leeccf (7k)	11.0	strength: 7k
6.38709677419	5.16129032258	1.22580645161	7.0	kgs_wide 10 <= X <= 100, player Tatalodie (7k), subsampled to max 50	31.0	strength: 7k
6.52380952381	5.80952380952	0.714285714286	7.0	kgs_wide 10 <= X <= 100, player nobrul (7k)	21.0	strength: 7k
6.45454545455	5.0	1.45454545455	7.0	kgs_wide 10 <= X <= 100, player rotree (7k)	11.0	strength: 7k
5.8	5.3	0.5	7.0	kgs_wide 10 <= X <= 100, player Sapojnik (7k)	20.0	strength: 7k
10.1875	4.6875	5.5	7.0	kgs_wide 10 <= X <= 100, player jaguar137 (7k)	16.0	strength: 7k
9.0	5.91666666667	3.08333333333	7.0	kgs_wide 10 <= X <= 100, player Meadow7 (7k), subsampled to max 50	12.0	strength: 7k
10.75	6.5	4.25	7.0	kgs_wide 10 <= X <= 100, player Earnest (7k), subsampled to max 50	12.0	strength: 7k
4.05555555556	3.77777777778	0.277777777778	7.0	kgs_wide 10 <= X <= 100, player morlam (7k)	18.0	strength: 7k
6.08333333333	6.08333333333	0.0	7.0	kgs_wide 10 <= X <= 100, player drm (7k)	12.0	strength: 7k
9.33333333333	6.55555555556	2.77777777778	7.0	kgs_wide 10 <= X <= 100, player sergiopc93 (7k)	18.0	strength: 7k
5.66666666667	4.2	1.46666666667	7.0	kgs_wide 10 <= X <= 100, player Fenring (7k)	15.0	strength: 7k
6.04545454545	5.40909090909	0.636363636364	7.0	kgs_wide 10 <= X <= 100, player Mangouste (7k), subsampled to max 50	22.0	strength: 7k
13.7647058824	7.11764705882	6.64705882353	7.0	kgs_wide 10 <= X <= 100, player povost (7k)	17.0	strength: 7k
6.54166666667	5.70833333333	0.833333333333	7.0	kgs_wide 10 <= X <= 100, player sinanju (7k), subsampled to max 50	24.0	strength: 7k
8.46428571429	6.78571428571	1.67857142857	7.0	kgs_wide 10 <= X <= 100, player alain53 (7k)	28.0	strength: 7k
5.09090909091	5.45454545455	-0.363636363636	7.0	kgs_wide 10 <= X <= 100, player ambroise (7k)	11.0	strength: 7k
8.23529411765	6.70588235294	1.52941176471	7.0	kgs_wide 10 <= X <= 100, player kidbebert (7k)	17.0	strength: 7k
6.65	5.2	1.45	7.0	kgs_wide 10 <= X <= 100, player suijuris (7k), subsampled to max 50	20.0	strength: 7k
7.76315789474	5.73684210526	2.02631578947	7.0	kgs_wide 10 <= X <= 100, player djo7 (7k)	38.0	strength: 7k
5.96	4.68	1.28	7.0	kgs_wide 10 <= X <= 100, player Takeru (7k)	25.0	strength: 7k
4.14285714286	5.35714285714	-1.21428571429	7.0	kgs_wide 10 <= X <= 100, player DavidVi (7k)	14.0	strength: 7k
7.02702702703	5.24324324324	1.78378378378	7.0	kgs_wide 10 <= X <= 100, player ALFIL (7k)	37.0	strength: 7k
10.7894736842	6.10526315789	4.68421052632	7.0	kgs_wide 10 <= X <= 100, player aussiemate (7k)	19.0	strength: 7k
6.55319148936	4.87234042553	1.68085106383	7.0	kgs_wide 10 <= X <= 100, player BillW (7k), subsampled to max 50	47.0	strength: 7k
6.52631578947	4.57894736842	1.94736842105	7.0	kgs_wide 10 <= X <= 100, player monocro (7k), subsampled to max 50	19.0	strength: 7k
11.7857142857	5.92857142857	5.85714285714	7.0	kgs_wide 10 <= X <= 100, player marct123 (7k), subsampled to max 50	14.0	strength: 7k
9.57142857143	7.5	2.07142857143	7.0	kgs_wide 10 <= X <= 100, player laurent68 (7k)	14.0	strength: 7k
7.27272727273	5.63636363636	1.63636363636	7.0	kgs_wide 10 <= X <= 100, player ours24 (7k)	11.0	strength: 7k
7.07692307692	3.92307692308	3.15384615385	7.0	kgs_wide 10 <= X <= 100, player Jarek (7k)	13.0	strength: 7k
7.78571428571	4.21428571429	3.57142857143	7.0	kgs_wide 10 <= X <= 100, player bobby9 (7k)	14.0	strength: 7k
7.14583333333	4.70833333333	2.4375	7.0	kgs_wide 10 <= X <= 100, player GARM (7k), subsampled to max 50	48.0	strength: 7k
4.53846153846	3.92307692308	0.615384615385	7.0	kgs_wide 10 <= X <= 100, player Jake6500 (7k)	13.0	strength: 7k
9.23076923077	5.76923076923	3.46153846154	7.0	kgs_wide 10 <= X <= 100, player CSteve (7k)	13.0	strength: 7k
8.92857142857	6.21428571429	2.71428571429	7.0	kgs_wide 10 <= X <= 100, player illyriak (7k)	14.0	strength: 7k
5.13333333333	5.0	0.133333333333	7.0	kgs_wide 10 <= X <= 100, player options88 (7k)	15.0	strength: 7k
6.7380952381	5.71428571429	1.02380952381	7.0	kgs_wide 10 <= X <= 100, player NomadPityu (7k), subsampled to max 50	42.0	strength: 7k
5.0	4.5	0.5	7.0	kgs_wide 10 <= X <= 100, player tojiriki (7k)	12.0	strength: 7k
8.87804878049	6.0	2.87804878049	7.0	kgs_wide 10 <= X <= 100, player panic (7k)	41.0	strength: 7k
18.0	7.6	10.4	7.0	kgs_wide 10 <= X <= 100, player RankBot000 (7k)	10.0	strength: 7k
5.45454545455	6.0	-0.545454545455	7.0	kgs_wide 10 <= X <= 100, player darian (7k)	11.0	strength: 7k
10.1034482759	4.96551724138	5.13793103448	7.0	kgs_wide 10 <= X <= 100, player asami (7k)	29.0	strength: 7k
7.57692307692	5.38461538462	2.19230769231	7.0	kgs_wide 10 <= X <= 100, player hcic (7k)	26.0	strength: 7k
11.1818181818	5.81818181818	5.36363636364	7.0	kgs_wide 10 <= X <= 100, player baner (7k)	11.0	strength: 7k
8.36363636364	6.72727272727	1.63636363636	7.0	kgs_wide 10 <= X <= 100, player nikochan (7k)	11.0	strength: 7k
6.81818181818	5.36363636364	1.45454545455	7.0	kgs_wide 10 <= X <= 100, player erizabe (7k)	11.0	strength: 7k
5.4	4.55	0.85	7.0	kgs_wide 10 <= X <= 100, player ploki9 (7k)	20.0	strength: 7k
10.0666666667	7.26666666667	2.8	7.0	kgs_wide 10 <= X <= 100, player DrPepperJo (7k)	15.0	strength: 7k
19.6875	6.3125	13.375	7.0	kgs_wide 10 <= X <= 100, player mfgo09kyu (7k), subsampled to max 50	16.0	strength: 7k
12.0303030303	5.78787878788	6.24242424242	7.0	kgs_wide 10 <= X <= 100, player masanori00 (7k), subsampled to max 50	33.0	strength: 7k
4.46666666667	4.73333333333	-0.266666666667	7.0	kgs_wide 10 <= X <= 100, player kylek (7k)	15.0	strength: 7k
10.6363636364	7.54545454545	3.09090909091	7.0	kgs_wide 10 <= X <= 100, player otariana (7k)	11.0	strength: 7k
5.9347826087	5.41304347826	0.521739130435	7.0	kgs_wide 10 <= X <= 100, player Buju (7k)	46.0	strength: 7k
8.67441860465	5.3488372093	3.32558139535	7.0	kgs_wide 10 <= X <= 100, player saka75 (7k)	43.0	strength: 7k
9.0	5.84848484848	3.15151515152	7.0	kgs_wide 10 <= X <= 100, player onga (7k), subsampled to max 50	33.0	strength: 7k
4.15384615385	3.30769230769	0.846153846154	7.0	kgs_wide 10 <= X <= 100, player GOTITI (7k)	13.0	strength: 7k
9.77777777778	5.55555555556	4.22222222222	7.0	kgs_wide 10 <= X <= 100, player byeBafana (7k)	18.0	strength: 7k
11.0	7.30769230769	3.69230769231	7.0	kgs_wide 10 <= X <= 100, player bunsa (7k)	13.0	strength: 7k
9.38461538462	5.05128205128	4.33333333333	7.0	kgs_wide 10 <= X <= 100, player hisacf (7k), subsampled to max 50	39.0	strength: 7k
7.69230769231	5.69230769231	2.0	7.0	kgs_wide 10 <= X <= 100, player taka18 (7k)	13.0	strength: 7k
9.5	6.28571428571	3.21428571429	7.0	kgs_wide 10 <= X <= 100, player ted9 (7k)	14.0	strength: 7k
9.22222222222	6.16666666667	3.05555555556	7.0	kgs_wide 10 <= X <= 100, player Rubina (7k)	18.0	strength: 7k
7.55555555556	5.44444444444	2.11111111111	7.0	kgs_wide 10 <= X <= 100, player noyo (7k)	18.0	strength: 7k
10.3461538462	6.30769230769	4.03846153846	7.0	kgs_wide 10 <= X <= 100, player mazg (7k)	26.0	strength: 7k
5.8125	5.9375	-0.125	7.0	kgs_wide 10 <= X <= 100, player veex (7k)	16.0	strength: 7k
9.16666666667	6.08333333333	3.08333333333	7.0	kgs_wide 10 <= X <= 100, player freeaks (7k)	12.0	strength: 7k
7.0	5.4	1.6	7.0	kgs_wide 10 <= X <= 100, player qqqq (7k)	15.0	strength: 7k
14.1666666667	5.75	8.41666666667	7.0	kgs_wide 10 <= X <= 100, player AyaBot5 (7k)	12.0	strength: 7k
7.46	4.76	2.7	7.0	kgs_wide 10 <= X <= 100, player igoholic (7k), subsampled to max 50	50.0	strength: 7k
6.14634146341	4.58536585366	1.56097560976	7.0	kgs_wide 10 <= X <= 100, player morth89 (7k), subsampled to max 50	41.0	strength: 7k
6.25	2.83333333333	3.41666666667	7.0	kgs_wide 10 <= X <= 100, player wald1 (7k)	12.0	strength: 7k
7.64705882353	4.23529411765	3.41176470588	7.0	kgs_wide 10 <= X <= 100, player k11151 (7k)	17.0	strength: 7k
15.025	6.975	8.05	7.0	kgs_wide 10 <= X <= 100, player siori (7k)	40.0	strength: 7k
7.72727272727	5.81818181818	1.90909090909	7.0	kgs_wide 10 <= X <= 100, player katsura2 (7k)	11.0	strength: 7k
9.44444444444	6.38888888889	3.05555555556	7.0	kgs_wide 10 <= X <= 100, player ryuou3 (7k)	18.0	strength: 7k
11.8181818182	6.81818181818	5.0	7.0	kgs_wide 10 <= X <= 100, player markchang (7k)	11.0	strength: 7k
13.68	5.72	7.96	7.0	kgs_wide 10 <= X <= 100, player pub (7k)	25.0	strength: 7k
3.90909090909	4.0	-0.0909090909091	7.0	kgs_wide 10 <= X <= 100, player neslo (7k)	11.0	strength: 7k
7.61111111111	5.66666666667	1.94444444444	7.0	kgs_wide 10 <= X <= 100, player dadu (7k)	18.0	strength: 7k
8.12	5.36	2.76	7.0	kgs_wide 10 <= X <= 100, player Geerista (7k)	25.0	strength: 7k
11.8333333333	5.66666666667	6.16666666667	7.0	kgs_wide 10 <= X <= 100, player sinuk (7k), subsampled to max 50	18.0	strength: 7k
6.09090909091	4.63636363636	1.45454545455	7.0	kgs_wide 10 <= X <= 100, player fectamlot (7k)	11.0	strength: 7k
10.25	6.3125	3.9375	7.0	kgs_wide 10 <= X <= 100, player uldrehs (7k)	16.0	strength: 7k
7.0	5.33333333333	1.66666666667	7.0	kgs_wide 10 <= X <= 100, player Leath (7k)	12.0	strength: 7k
7.27272727273	4.63636363636	2.63636363636	7.0	kgs_wide 10 <= X <= 100, player hairball (7k)	11.0	strength: 7k
8.76923076923	6.46153846154	2.30769230769	7.0	kgs_wide 10 <= X <= 100, player marc (7k)	13.0	strength: 7k
11.4583333333	5.375	6.08333333333	7.0	kgs_wide 10 <= X <= 100, player edowaado (7k)	24.0	strength: 7k
10.4545454545	5.45454545455	5.0	7.0	kgs_wide 10 <= X <= 100, player snafkin730 (7k)	11.0	strength: 7k
6.57142857143	5.21428571429	1.35714285714	7.0	kgs_wide 10 <= X <= 100, player Eurikawa (7k)	42.0	strength: 7k
5.45945945946	4.10810810811	1.35135135135	7.0	kgs_wide 10 <= X <= 100, player Franklins (7k), subsampled to max 50	37.0	strength: 7k
8.72727272727	6.0	2.72727272727	7.0	kgs_wide 10 <= X <= 100, player tarmes (7k)	11.0	strength: 7k
8.09090909091	3.90909090909	4.18181818182	8.0	kgs_wide 10 <= X <= 100, player PElcoco (8k)	11.0	strength: 8k
7.81818181818	5.09090909091	2.72727272727	8.0	kgs_wide 10 <= X <= 100, player solive (8k)	11.0	strength: 8k
6.63636363636	6.09090909091	0.545454545455	8.0	kgs_wide 10 <= X <= 100, player sinanju (8k)	11.0	strength: 8k
5.83333333333	5.16666666667	0.666666666667	8.0	kgs_wide 10 <= X <= 100, player kotgo (8k)	12.0	strength: 8k
6.7037037037	4.44444444444	2.25925925926	8.0	kgs_wide 10 <= X <= 100, player Champi (8k), subsampled to max 50	27.0	strength: 8k
5.17647058824	4.17647058824	1.0	8.0	kgs_wide 10 <= X <= 100, player lefevre (8k)	17.0	strength: 8k
7.21052631579	5.84210526316	1.36842105263	8.0	kgs_wide 10 <= X <= 100, player kkdl (8k)	19.0	strength: 8k
7.28571428571	5.14285714286	2.14285714286	8.0	kgs_wide 10 <= X <= 100, player minjanico (8k)	14.0	strength: 8k
6.21052631579	3.71052631579	2.5	8.0	kgs_wide 10 <= X <= 100, player Jake6500 (8k), subsampled to max 50	38.0	strength: 8k
5.58333333333	4.41666666667	1.16666666667	8.0	kgs_wide 10 <= X <= 100, player RigobertaM (8k)	12.0	strength: 8k
7.59459459459	5.56756756757	2.02702702703	8.0	kgs_wide 10 <= X <= 100, player NomadPityu (8k)	37.0	strength: 8k
3.13888888889	3.61111111111	-0.472222222222	8.0	kgs_wide 10 <= X <= 100, player tojiriki (8k), subsampled to max 50	36.0	strength: 8k
8.30769230769	6.23076923077	2.07692307692	8.0	kgs_wide 10 <= X <= 100, player Meadow7 (8k)	13.0	strength: 8k
8.2	9.0	-0.8	8.0	kgs_wide 10 <= X <= 100, player Gaijin (8k), subsampled to max 50	15.0	strength: 8k
6.4	5.8	0.6	8.0	kgs_wide 10 <= X <= 100, player i4gipi (8k)	15.0	strength: 8k
9.9375	4.8125	5.125	8.0	kgs_wide 10 <= X <= 100, player maeda (8k)	16.0	strength: 8k
7.84615384615	6.15384615385	1.69230769231	8.0	kgs_wide 10 <= X <= 100, player jeromecata (8k)	26.0	strength: 8k
9.18181818182	6.18181818182	3.0	8.0	kgs_wide 10 <= X <= 100, player vacarsu (8k)	22.0	strength: 8k
8.46666666667	4.6	3.86666666667	8.0	kgs_wide 10 <= X <= 100, player riccimer (8k)	15.0	strength: 8k
6.4375	5.875	0.5625	8.0	kgs_wide 10 <= X <= 100, player drm (8k)	16.0	strength: 8k
12.5	5.61363636364	6.88636363636	8.0	kgs_wide 10 <= X <= 100, player marct123 (8k), subsampled to max 50	44.0	strength: 8k
8.84615384615	4.69230769231	4.15384615385	8.0	kgs_wide 10 <= X <= 100, player Buffette (8k)	13.0	strength: 8k
7.80769230769	5.57692307692	2.23076923077	8.0	kgs_wide 10 <= X <= 100, player kennedy13 (8k)	26.0	strength: 8k
4.375	4.95833333333	-0.583333333333	8.0	kgs_wide 10 <= X <= 100, player aLidia (8k)	24.0	strength: 8k
9.30303030303	4.63636363636	4.66666666667	8.0	kgs_wide 10 <= X <= 100, player Pegaseo (8k), subsampled to max 50	33.0	strength: 8k
8.3	5.2	3.1	8.0	kgs_wide 10 <= X <= 100, player hansol (8k)	20.0	strength: 8k
