f0(wins #points)	f0(loses #points)	player strength	OSL name	OSL size	Image name
5.25	6.25	9.0	kgs_wide 10 <= X <= 100, player Philipp92 (9k)	15.0	strength: 9k
5.75	10.125	9.0	kgs_wide 10 <= X <= 100, player bob2bob (9k)	14.0	strength: 9k
11.65	6.25	9.0	kgs_wide 10 <= X <= 100, player gasgas (9k)	18.0	strength: 9k
10.7407407407	12.3888888889	9.0	kgs_wide 10 <= X <= 100, player francopz (9k)	37.0	strength: 9k
37.5	4.2	9.0	kgs_wide 10 <= X <= 100, player galopinFAN (9k)	28.0	strength: 9k
30.25	4.25	9.0	kgs_wide 10 <= X <= 100, player jukebox (9k)	13.0	strength: 9k
32.25	0.0	9.0	kgs_wide 10 <= X <= 100, player alfvet (9k)	11.0	strength: 9k
42.125	6.70833333333	9.0	kgs_wide 10 <= X <= 100, player anju (9k)	19.0	strength: 9k
8.42857142857	7.07142857143	9.0	kgs_wide 10 <= X <= 100, player cooooooool (9k)	12.0	strength: 9k
9.5	2.8	9.0	kgs_wide 10 <= X <= 100, player alfabeta (9k)	14.0	strength: 9k
9.92307692308	10.7307692308	9.0	kgs_wide 10 <= X <= 100, player momose955 (9k)	16.0	strength: 9k
6.16666666667	17.1666666667	9.0	kgs_wide 10 <= X <= 100, player ALEXSPB (9k)	12.0	strength: 9k
15.2857142857	9.21428571429	9.0	kgs_wide 10 <= X <= 100, player ds1958 (9k)	30.0	strength: 9k
0.0	43.6428571429	9.0	kgs_wide 10 <= X <= 100, player kazekaze (9k), subsampled to max 50	18.0	strength: 9k
25.2307692308	11.7307692308	9.0	kgs_wide 10 <= X <= 100, player Sampi (9k)	30.0	strength: 9k
1.29411764706	13.6176470588	9.0	kgs_wide 10 <= X <= 100, player alango (9k)	21.0	strength: 9k
4.875	28.0	9.0	kgs_wide 10 <= X <= 100, player nak5 (9k)	11.0	strength: 9k
30.3333333333	10.8333333333	9.0	kgs_wide 10 <= X <= 100, player cusser (9k)	41.0	strength: 9k
15.8571428571	8.07142857143	9.0	kgs_wide 10 <= X <= 100, player alobar (9k)	17.0	strength: 9k
6.25	12.0625	9.0	kgs_wide 10 <= X <= 100, player boozdaddyo (9k)	25.0	strength: 9k
16.1363636364	9.81818181818	9.0	kgs_wide 10 <= X <= 100, player gramounet (9k), subsampled to max 50	23.0	strength: 9k
6.61764705882	17.4117647059	9.0	kgs_wide 10 <= X <= 100, player Jake6500 (9k)	37.0	strength: 9k
8.85	10.45	9.0	kgs_wide 10 <= X <= 100, player Paris14 (9k)	19.0	strength: 9k
42.5	9.75	9.0	kgs_wide 10 <= X <= 100, player Fooxy (9k), subsampled to max 50	18.0	strength: 9k
6.0	4.6	9.0	kgs_wide 10 <= X <= 100, player Champi (9k), subsampled to max 50	22.0	strength: 9k
5.4	34.3	9.0	kgs_wide 10 <= X <= 100, player marwin2010 (9k)	19.0	strength: 9k
8.0	18.875	9.0	kgs_wide 10 <= X <= 100, player Bushwalker (9k)	11.0	strength: 9k
8.34615384615	11.7692307692	9.0	kgs_wide 10 <= X <= 100, player soroigo (9k)	21.0	strength: 9k
15.3	16.4	9.0	kgs_wide 10 <= X <= 100, player alef (9k)	21.0	strength: 9k
9.75	13.25	9.0	kgs_wide 10 <= X <= 100, player mfgo12kyu (9k)	30.0	strength: 9k
27.9166666667	12.75	9.0	kgs_wide 10 <= X <= 100, player alverd7 (9k)	17.0	strength: 9k
5.5	13.375	9.0	kgs_wide 10 <= X <= 100, player Mangouste (9k), subsampled to max 50	17.0	strength: 9k
9.07142857143	20.7142857143	9.0	kgs_wide 10 <= X <= 100, player hilda (9k)	18.0	strength: 9k
5.84375	25.46875	9.0	kgs_wide 10 <= X <= 100, player Boniface (9k)	30.0	strength: 9k
21.1428571429	11.5	9.0	kgs_wide 10 <= X <= 100, player katz (9k)	16.0	strength: 9k
15.9761904762	11.2380952381	9.0	kgs_wide 10 <= X <= 100, player dodosan (9k), subsampled to max 50	35.0	strength: 9k
6.66666666667	16.25	9.0	kgs_wide 10 <= X <= 100, player alpinistu (9k)	14.0	strength: 9k
11.1428571429	26.9285714286	9.0	kgs_wide 10 <= X <= 100, player suijuris (9k)	25.0	strength: 9k
6.5	24.5	9.0	kgs_wide 10 <= X <= 100, player YUMKAX (9k)	12.0	strength: 9k
5.17647058824	18.9117647059	9.0	kgs_wide 10 <= X <= 100, player tinading90 (9k)	29.0	strength: 9k
19.8225806452	9.38709677419	9.0	kgs_wide 10 <= X <= 100, player jpmoulain (9k)	46.0	strength: 9k
7.28260869565	4.13043478261	9.0	kgs_wide 10 <= X <= 100, player pseudogo (9k)	32.0	strength: 9k
22.53125	5.09375	9.0	kgs_wide 10 <= X <= 100, player Tiansrealm (9k), subsampled to max 50	37.0	strength: 9k
33.0	19.625	9.0	kgs_wide 10 <= X <= 100, player houses (9k)	12.0	strength: 9k
30.8333333333	0.0	9.0	kgs_wide 10 <= X <= 100, player ckhung01 (9k)	18.0	strength: 9k
13.6666666667	24.1666666667	9.0	kgs_wide 10 <= X <= 100, player bernaud (9k)	12.0	strength: 9k
13.0	13.9615384615	9.0	kgs_wide 10 <= X <= 100, player tardis (9k)	16.0	strength: 9k
3.93333333333	15.9666666667	9.0	kgs_wide 10 <= X <= 100, player TKTK (9k), subsampled to max 50	25.0	strength: 9k
20.0	11.0714285714	9.0	kgs_wide 10 <= X <= 100, player ASMO (9k)	11.0	strength: 9k
7.33333333333	23.25	9.0	kgs_wide 10 <= X <= 100, player hithere123 (9k)	18.0	strength: 9k
8.88888888889	6.5	9.0	kgs_wide 10 <= X <= 100, player norbert (9k)	11.0	strength: 9k
34.9705882353	19.5882352941	9.0	kgs_wide 10 <= X <= 100, player krtek (9k)	31.0	strength: 9k
13.55	2.35	9.0	kgs_wide 10 <= X <= 100, player getgo (9k)	17.0	strength: 9k
8.42307692308	4.23076923077	9.0	kgs_wide 10 <= X <= 100, player norodo (9k)	13.0	strength: 9k
12.2833333333	13.4833333333	9.0	kgs_wide 10 <= X <= 100, player BillW (9k), subsampled to max 50	46.0	strength: 9k
17.8461538462	2.26923076923	9.0	kgs_wide 10 <= X <= 100, player Flibustier (9k)	20.0	strength: 9k
16.0555555556	3.0	9.0	kgs_wide 10 <= X <= 100, player sodi (9k)	12.0	strength: 9k
36.7857142857	0.0	9.0	kgs_wide 10 <= X <= 100, player imotep (9k)	15.0	strength: 9k
3.6	27.2333333333	9.0	kgs_wide 10 <= X <= 100, player cheetah01 (9k)	45.0	strength: 9k
34.0	13.7857142857	9.0	kgs_wide 10 <= X <= 100, player Gaijin (9k)	13.0	strength: 9k
18.2	17.4333333333	9.0	kgs_wide 10 <= X <= 100, player qwe123 (9k)	32.0	strength: 9k
5.17307692308	12.2115384615	9.0	kgs_wide 10 <= X <= 100, player Seraphin2 (9k), subsampled to max 50	45.0	strength: 9k
14.0	4.38888888889	9.0	kgs_wide 10 <= X <= 100, player Vortex2 (9k)	41.0	strength: 9k
24.6111111111	12.6666666667	9.0	kgs_wide 10 <= X <= 100, player ddgcd8964 (9k)	27.0	strength: 9k
19.625	8.54166666667	9.0	kgs_wide 10 <= X <= 100, player Enkil (9k)	19.0	strength: 9k
11.8518518519	10.9814814815	9.0	kgs_wide 10 <= X <= 100, player beaverrick (9k)	38.0	strength: 9k
14.75	2.375	9.0	kgs_wide 10 <= X <= 100, player Tinguelin (9k), subsampled to max 50	11.0	strength: 9k
6.0	19.1	9.0	kgs_wide 10 <= X <= 100, player albertofer (9k)	18.0	strength: 9k
37.3571428571	5.0	9.0	kgs_wide 10 <= X <= 100, player OscarU (9k)	13.0	strength: 9k
14.5	14.3333333333	9.0	kgs_wide 10 <= X <= 100, player Bazooka (9k), subsampled to max 50	37.0	strength: 9k
0.0	76.5	9.0	kgs_wide 10 <= X <= 100, player begg (9k)	19.0	strength: 9k
19.4285714286	21.9285714286	9.0	kgs_wide 10 <= X <= 100, player Avokado (9k)	19.0	strength: 9k
36.2857142857	4.92857142857	9.0	kgs_wide 10 <= X <= 100, player anchor (9k)	28.0	strength: 9k
16.7	4.86666666667	9.0	kgs_wide 10 <= X <= 100, player ayamesama (9k)	31.0	strength: 9k
26.0	0.0	9.0	kgs_wide 10 <= X <= 100, player Filip41 (9k)	12.0	strength: 9k
6.21428571429	7.0	9.0	kgs_wide 10 <= X <= 100, player mayumura (9k)	11.0	strength: 9k
1.16666666667	33.7777777778	9.0	kgs_wide 10 <= X <= 100, player urus (9k)	13.0	strength: 9k
1.81818181818	9.68181818182	9.0	kgs_wide 10 <= X <= 100, player gb (9k)	21.0	strength: 9k
13.3928571429	7.96428571429	9.0	kgs_wide 10 <= X <= 100, player Serch (9k)	18.0	strength: 9k
18.6	1.9	9.0	kgs_wide 10 <= X <= 100, player Chantaw (9k)	18.0	strength: 9k
15.3214285714	1.39285714286	9.0	kgs_wide 10 <= X <= 100, player MHAJIME (9k), subsampled to max 50	44.0	strength: 9k
7.0	5.88888888889	9.0	kgs_wide 10 <= X <= 100, player alain53 (9k), subsampled to max 50	26.0	strength: 9k
9.42857142857	18.9285714286	9.0	kgs_wide 10 <= X <= 100, player SvT (9k)	20.0	strength: 9k
12.125	2.125	9.0	kgs_wide 10 <= X <= 100, player Mehani (9k)	11.0	strength: 9k
12.9117647059	2.76470588235	9.0	kgs_wide 10 <= X <= 100, player tipee (9k), subsampled to max 50	39.0	strength: 9k
5.75	20.25	9.0	kgs_wide 10 <= X <= 100, player lurelio (9k)	16.0	strength: 9k
65.6923076923	1.65384615385	9.0	kgs_wide 10 <= X <= 100, player incombe (9k), subsampled to max 50	18.0	strength: 9k
19.0	0.0	9.0	kgs_wide 10 <= X <= 100, player IVAH (9k)	12.0	strength: 9k
13.4444444444	16.8888888889	9.0	kgs_wide 10 <= X <= 100, player alexpapeh (9k)	27.0	strength: 9k
89.75	0.0	9.0	kgs_wide 10 <= X <= 100, player aboutyou (9k)	11.0	strength: 9k
6.0	18.0	9.0	kgs_wide 10 <= X <= 100, player Ngadag (9k)	12.0	strength: 9k
8.66666666667	14.75	9.0	kgs_wide 10 <= X <= 100, player dangok (9k)	20.0	strength: 9k
11.2	10.9	9.0	kgs_wide 10 <= X <= 100, player lechanteur (9k)	23.0	strength: 9k
27.8888888889	4.61111111111	9.0	kgs_wide 10 <= X <= 100, player TheThe (9k)	11.0	strength: 9k
11.9375	15.0	9.0	kgs_wide 10 <= X <= 100, player ieyasu (9k)	21.0	strength: 9k
4.71428571429	18.0714285714	9.0	kgs_wide 10 <= X <= 100, player NomadPityu (9k), subsampled to max 50	22.0	strength: 9k
11.95	8.05	9.0	kgs_wide 10 <= X <= 100, player HI1789 (9k)	21.0	strength: 9k
551.366666667	20.1666666667	9.0	kgs_wide 10 <= X <= 100, player eboshi1 (9k), subsampled to max 50	37.0	strength: 9k
9.5	12.1333333333	9.0	kgs_wide 10 <= X <= 100, player whuang (9k), subsampled to max 50	23.0	strength: 9k
21.6875	10.5	9.0	kgs_wide 10 <= X <= 100, player JJB (9k)	31.0	strength: 9k
12.5	0.0	9.0	kgs_wide 10 <= X <= 100, player murasaki5 (9k)	13.0	strength: 9k
4.31818181818	10.9090909091	9.0	kgs_wide 10 <= X <= 100, player markjgc (9k)	17.0	strength: 9k
9.2	5.3	9.0	kgs_wide 10 <= X <= 100, player hisachi (9k)	30.0	strength: 9k
6.32352941176	22.5882352941	9.0	kgs_wide 10 <= X <= 100, player Speche (9k)	22.0	strength: 9k
8.5	13.4285714286	9.0	kgs_wide 10 <= X <= 100, player Gracie (9k)	11.0	strength: 9k
1.82352941176	35.1764705882	9.0	kgs_wide 10 <= X <= 100, player balkaymak (9k), subsampled to max 50	48.0	strength: 9k
18.0238095238	6.95238095238	9.0	kgs_wide 10 <= X <= 100, player djinya (9k)	28.0	strength: 9k
23.0	15.0714285714	9.0	kgs_wide 10 <= X <= 100, player dante1832 (9k)	17.0	strength: 9k
11.3333333333	1.72222222222	9.0	kgs_wide 10 <= X <= 100, player athol (9k)	11.0	strength: 9k
13.0769230769	2.26923076923	9.0	kgs_wide 10 <= X <= 100, player Chazz (9k)	16.0	strength: 9k
10.5416666667	7.625	9.0	kgs_wide 10 <= X <= 100, player dragone (9k)	29.0	strength: 9k
19.3333333333	3.0	9.0	kgs_wide 10 <= X <= 100, player morth89 (9k)	11.0	strength: 9k
9.3	8.3	9.0	kgs_wide 10 <= X <= 100, player PeterPaul (9k), subsampled to max 50	29.0	strength: 9k
4.375	20.0	9.0	kgs_wide 10 <= X <= 100, player kgbest (9k)	16.0	strength: 9k
7.5625	22.5	10.0	kgs_wide 10 <= X <= 100, player brigolo (10k)	25.0	strength: 10k
10.6428571429	12.9047619048	10.0	kgs_wide 10 <= X <= 100, player balkaymak (10k), subsampled to max 50	32.0	strength: 10k
37.3571428571	5.0	10.0	kgs_wide 10 <= X <= 100, player ALEXSPB (10k)	22.0	strength: 10k
13.3076923077	17.6538461538	10.0	kgs_wide 10 <= X <= 100, player Philipp92 (10k), subsampled to max 50	24.0	strength: 10k
25.0	1.5	10.0	kgs_wide 10 <= X <= 100, player koksi (10k)	12.0	strength: 10k
9.44444444444	8.05555555556	10.0	kgs_wide 10 <= X <= 100, player Mangouste (10k), subsampled to max 50	21.0	strength: 10k
38.0833333333	2.33333333333	10.0	kgs_wide 10 <= X <= 100, player Komatsu (10k)	18.0	strength: 10k
33.3	6.8	10.0	kgs_wide 10 <= X <= 100, player haklee (10k)	27.0	strength: 10k
10.8166666667	29.7666666667	10.0	kgs_wide 10 <= X <= 100, player Rubina (10k)	45.0	strength: 10k
18.6111111111	4.44444444444	10.0	kgs_wide 10 <= X <= 100, player poilu (10k)	22.0	strength: 10k
13.8333333333	5.55555555556	10.0	kgs_wide 10 <= X <= 100, player aoc (10k), subsampled to max 50	17.0	strength: 10k
33.3888888889	0.0	10.0	kgs_wide 10 <= X <= 100, player Euskadi (10k)	26.0	strength: 10k
3.73076923077	32.3076923077	10.0	kgs_wide 10 <= X <= 100, player Jake6500 (10k)	20.0	strength: 10k
10.7	13.9	10.0	kgs_wide 10 <= X <= 100, player cerci535 (10k)	12.0	strength: 10k
11.2903225806	36.1290322581	10.0	kgs_wide 10 <= X <= 100, player Thithus (10k)	36.0	strength: 10k
3.75	23.75	10.0	kgs_wide 10 <= X <= 100, player huber (10k)	34.0	strength: 10k
13.0238095238	9.09523809524	10.0	kgs_wide 10 <= X <= 100, player AusTex (10k)	22.0	strength: 10k
14.575	7.425	10.0	kgs_wide 10 <= X <= 100, player redundant (10k)	40.0	strength: 10k
29.1666666667	5.0	10.0	kgs_wide 10 <= X <= 100, player yussi (10k)	12.0	strength: 10k
31.8636363636	23.0909090909	10.0	kgs_wide 10 <= X <= 100, player Fooxy (10k)	12.0	strength: 10k
1.52777777778	63.9722222222	10.0	kgs_wide 10 <= X <= 100, player RK76 (10k)	28.0	strength: 10k
11.625	12.25	10.0	kgs_wide 10 <= X <= 100, player Gildas (10k)	12.0	strength: 10k
11.0	2.9	10.0	kgs_wide 10 <= X <= 100, player korsan64 (10k)	12.0	strength: 10k
5.29166666667	27.7916666667	10.0	kgs_wide 10 <= X <= 100, player pitchan (10k)	13.0	strength: 10k
19.375	4.5	10.0	kgs_wide 10 <= X <= 100, player dodotan (10k)	15.0	strength: 10k
40.9166666667	6.75	10.0	kgs_wide 10 <= X <= 100, player BlueMental (10k)	19.0	strength: 10k
15.0	6.04545454545	10.0	kgs_wide 10 <= X <= 100, player yango (10k)	13.0	strength: 10k
16.9	5.4	10.0	kgs_wide 10 <= X <= 100, player mjj (10k)	13.0	strength: 10k
9.0	10.75	10.0	kgs_wide 10 <= X <= 100, player beesknees (10k)	35.0	strength: 10k
28.3181818182	9.54545454545	10.0	kgs_wide 10 <= X <= 100, player xixxix (10k)	19.0	strength: 10k
10.0714285714	11.8571428571	10.0	kgs_wide 10 <= X <= 100, player Wizzos (10k), subsampled to max 50	21.0	strength: 10k
10.15	28.75	10.0	kgs_wide 10 <= X <= 100, player siak (10k)	15.0	strength: 10k
8.046875	23.796875	10.0	kgs_wide 10 <= X <= 100, player kanenan (10k)	39.0	strength: 10k
23.5333333333	3.56666666667	10.0	kgs_wide 10 <= X <= 100, player kepassa (10k)	42.0	strength: 10k
9.05882352941	22.0294117647	10.0	kgs_wide 10 <= X <= 100, player Nemia (10k), subsampled to max 50	34.0	strength: 10k
15.375	14.375	10.0	kgs_wide 10 <= X <= 100, player Moons93 (10k)	11.0	strength: 10k
5.75	6.75	10.0	kgs_wide 10 <= X <= 100, player uh6308385 (10k)	15.0	strength: 10k
42.1818181818	0.0454545454545	10.0	kgs_wide 10 <= X <= 100, player kuri (10k)	16.0	strength: 10k
13.1875	21.1875	10.0	kgs_wide 10 <= X <= 100, player Seraphin2 (10k), subsampled to max 50	15.0	strength: 10k
11.8870967742	14.3225806452	10.0	kgs_wide 10 <= X <= 100, player grahamc (10k)	45.0	strength: 10k
15.0	18.1	10.0	kgs_wide 10 <= X <= 100, player Gottvater (10k)	20.0	strength: 10k
11.8846153846	13.3076923077	10.0	kgs_wide 10 <= X <= 100, player chrononaut (10k), subsampled to max 50	42.0	strength: 10k
4.35714285714	13.5714285714	10.0	kgs_wide 10 <= X <= 100, player justed (10k)	34.0	strength: 10k
17.125	5.625	10.0	kgs_wide 10 <= X <= 100, player gilgamis (10k)	14.0	strength: 10k
46.3	0.0	10.0	kgs_wide 10 <= X <= 100, player Apeq (10k)	34.0	strength: 10k
22.0714285714	4.57142857143	10.0	kgs_wide 10 <= X <= 100, player zarugorou (10k)	15.0	strength: 10k
18.5	18.5	10.0	kgs_wide 10 <= X <= 100, player martinrups (10k)	12.0	strength: 10k
13.2727272727	12.2272727273	10.0	kgs_wide 10 <= X <= 100, player tractatus (10k)	12.0	strength: 10k
13.7916666667	14.625	10.0	kgs_wide 10 <= X <= 100, player karumera (10k)	36.0	strength: 10k
42.1666666667	0.0	10.0	kgs_wide 10 <= X <= 100, player MacGo (10k)	12.0	strength: 10k
6.0625	27.75	10.0	kgs_wide 10 <= X <= 100, player ttt8612ttt (10k), subsampled to max 50	29.0	strength: 10k
17.25	2.75	10.0	kgs_wide 10 <= X <= 100, player arunci (10k)	16.0	strength: 10k
25.0	10.7	10.0	kgs_wide 10 <= X <= 100, player GoStudent1 (10k), subsampled to max 50	23.0	strength: 10k
12.3571428571	18.619047619	10.0	kgs_wide 10 <= X <= 100, player soroigo (10k)	29.0	strength: 10k
23.5	17.5	10.0	kgs_wide 10 <= X <= 100, player anthonygo (10k), subsampled to max 50	35.0	strength: 10k
5.025	30.175	10.0	kgs_wide 10 <= X <= 100, player kazekaze (10k), subsampled to max 50	47.0	strength: 10k
5.77777777778	14.2777777778	10.0	kgs_wide 10 <= X <= 100, player crrptr (10k), subsampled to max 50	13.0	strength: 10k
40.6428571429	4.57142857143	10.0	kgs_wide 10 <= X <= 100, player ValerienR (10k)	12.0	strength: 10k
3.61764705882	19.5882352941	10.0	kgs_wide 10 <= X <= 100, player BillW (10k), subsampled to max 50	23.0	strength: 10k
4.81818181818	17.6818181818	10.0	kgs_wide 10 <= X <= 100, player marwin2010 (10k), subsampled to max 50	21.0	strength: 10k
9.44736842105	6.73684210526	10.0	kgs_wide 10 <= X <= 100, player dault (10k)	32.0	strength: 10k
32.05	0.05	10.0	kgs_wide 10 <= X <= 100, player nobrul (10k)	18.0	strength: 10k
50.6666666667	0.0	10.0	kgs_wide 10 <= X <= 100, player Bakadesu (10k)	12.0	strength: 10k
10.6875	5.77083333333	10.0	kgs_wide 10 <= X <= 100, player wampa (10k)	37.0	strength: 10k
15.875	9.0	10.0	kgs_wide 10 <= X <= 100, player lavion (10k)	12.0	strength: 10k
21.2727272727	3.95454545455	10.0	kgs_wide 10 <= X <= 100, player ariont (10k)	14.0	strength: 10k
42.0555555556	3.33333333333	10.0	kgs_wide 10 <= X <= 100, player eggert (10k)	23.0	strength: 10k
10.3333333333	3.83333333333	10.0	kgs_wide 10 <= X <= 100, player Memix (10k), subsampled to max 50	14.0	strength: 10k
14.0	22.1666666667	10.0	kgs_wide 10 <= X <= 100, player zoligo (10k)	21.0	strength: 10k
13.5	14.0	10.0	kgs_wide 10 <= X <= 100, player JJL (10k)	11.0	strength: 10k
10.4705882353	12.3823529412	10.0	kgs_wide 10 <= X <= 100, player lau25 (10k)	37.0	strength: 10k
19.4444444444	3.94444444444	10.0	kgs_wide 10 <= X <= 100, player laking (10k)	14.0	strength: 10k
28.375	23.625	10.0	kgs_wide 10 <= X <= 100, player OscarU (10k)	15.0	strength: 10k
22.8	1.9	10.0	kgs_wide 10 <= X <= 100, player koseki (10k)	12.0	strength: 10k
6.83333333333	21.6666666667	10.0	kgs_wide 10 <= X <= 100, player wolff (10k)	16.0	strength: 10k
22.1666666667	24.0	10.0	kgs_wide 10 <= X <= 100, player gfdgvbd (10k)	13.0	strength: 10k
13.6	12.9	10.0	kgs_wide 10 <= X <= 100, player takadeyt (10k)	19.0	strength: 10k
1.35714285714	21.0	10.0	kgs_wide 10 <= X <= 100, player alain53 (10k), subsampled to max 50	13.0	strength: 10k
11.9642857143	16.1785714286	10.0	kgs_wide 10 <= X <= 100, player yoko10 (10k)	21.0	strength: 10k
74.8125	3.0625	10.0	kgs_wide 10 <= X <= 100, player Marder (10k)	14.0	strength: 10k
6.88235294118	10.9117647059	10.0	kgs_wide 10 <= X <= 100, player e4e5nf3nc6 (10k)	18.0	strength: 10k
38.1666666667	0.0	10.0	kgs_wide 10 <= X <= 100, player Kenotron (10k)	13.0	strength: 10k
16.90625	11.78125	10.0	kgs_wide 10 <= X <= 100, player Nweeby (10k), subsampled to max 50	28.0	strength: 10k
40.0	0.0	10.0	kgs_wide 10 <= X <= 100, player valrex (10k)	13.0	strength: 10k
4.875	37.75	10.0	kgs_wide 10 <= X <= 100, player superbelge (10k)	10.0	strength: 10k
37.5555555556	2.83333333333	10.0	kgs_wide 10 <= X <= 100, player grelon (10k)	13.0	strength: 10k
18.5714285714	9.45238095238	10.0	kgs_wide 10 <= X <= 100, player Goldilocks (10k)	31.0	strength: 10k
5.62903225806	11.5161290323	10.0	kgs_wide 10 <= X <= 100, player TKTK (10k), subsampled to max 50	50.0	strength: 10k
14.21875	15.03125	10.0	kgs_wide 10 <= X <= 100, player doseiki (10k)	32.0	strength: 10k
44.5882352941	9.67647058824	10.0	kgs_wide 10 <= X <= 100, player deathgod (10k), subsampled to max 50	49.0	strength: 10k
12.02	8.48	10.0	kgs_wide 10 <= X <= 100, player indium (10k)	28.0	strength: 10k
12.9	6.5	10.0	kgs_wide 10 <= X <= 100, player spacetekk (10k)	16.0	strength: 10k
18.5	0.0	10.0	kgs_wide 10 <= X <= 100, player yappy (10k)	18.0	strength: 10k
7.22727272727	33.9090909091	10.0	kgs_wide 10 <= X <= 100, player risa (10k)	17.0	strength: 10k
17.3	5.2	10.0	kgs_wide 10 <= X <= 100, player ryusei42 (10k)	17.0	strength: 10k
31.5	0.0	10.0	kgs_wide 10 <= X <= 100, player alexdu (10k)	14.0	strength: 10k
3.26785714286	12.4821428571	10.0	kgs_wide 10 <= X <= 100, player Piglet (10k), subsampled to max 50	35.0	strength: 10k
17.2777777778	6.55555555556	10.0	kgs_wide 10 <= X <= 100, player Switch34 (10k)	15.0	strength: 10k
24.5714285714	13.2142857143	10.0	kgs_wide 10 <= X <= 100, player wsquo (10k)	14.0	strength: 10k
9.69230769231	16.5	10.0	kgs_wide 10 <= X <= 100, player ohbo (10k), subsampled to max 50	48.0	strength: 10k
16.2307692308	9.61538461538	10.0	kgs_wide 10 <= X <= 100, player beaverrick (10k)	29.0	strength: 10k
15.7	22.1	10.0	kgs_wide 10 <= X <= 100, player ANATOLIY (10k)	14.0	strength: 10k
8.0	15.3333333333	10.0	kgs_wide 10 <= X <= 100, player dongphuong (10k)	14.0	strength: 10k
24.5833333333	9.08333333333	10.0	kgs_wide 10 <= X <= 100, player Speche (10k)	21.0	strength: 10k
2.9375	15.5625	10.0	kgs_wide 10 <= X <= 100, player Herodot (10k)	20.0	strength: 10k
20.3333333333	9.83333333333	10.0	kgs_wide 10 <= X <= 100, player hilda (10k)	10.0	strength: 10k
14.1	9.6	10.0	kgs_wide 10 <= X <= 100, player gabozomeu (10k)	12.0	strength: 10k
9.83333333333	12.0833333333	10.0	kgs_wide 10 <= X <= 100, player Champi (10k), subsampled to max 50	26.0	strength: 10k
19.7962962963	2.2962962963	10.0	kgs_wide 10 <= X <= 100, player Marpian (10k)	29.0	strength: 10k
5.80769230769	18.1538461538	10.0	kgs_wide 10 <= X <= 100, player Bazooka (10k)	21.0	strength: 10k
22.6428571429	4.85714285714	10.0	kgs_wide 10 <= X <= 100, player orukichi (10k)	11.0	strength: 10k
6.30769230769	18.1153846154	10.0	kgs_wide 10 <= X <= 100, player revok (10k)	15.0	strength: 10k
11.4857142857	6.84285714286	10.0	kgs_wide 10 <= X <= 100, player Bushwalker (10k)	43.0	strength: 10k
17.5	11.0	10.0	kgs_wide 10 <= X <= 100, player dumptruck (10k)	45.0	strength: 10k
25.875	4.375	10.0	kgs_wide 10 <= X <= 100, player pippo2 (10k)	13.0	strength: 10k
13.8666666667	4.96666666667	10.0	kgs_wide 10 <= X <= 100, player nimmi (10k)	21.0	strength: 10k
12.8636363636	5.09090909091	10.0	kgs_wide 10 <= X <= 100, player arlygar (10k)	13.0	strength: 10k
9.125	13.875	10.0	kgs_wide 10 <= X <= 100, player ostrovnoy (10k)	33.0	strength: 10k
9.08333333333	14.9166666667	10.0	kgs_wide 10 <= X <= 100, player ikunobu (10k)	39.0	strength: 10k
22.4761904762	4.92857142857	10.0	kgs_wide 10 <= X <= 100, player indi (10k)	36.0	strength: 10k
15.875	3.875	11.0	kgs_wide 10 <= X <= 100, player edowaado (11k), subsampled to max 50	15.0	strength: 11k
21.1428571429	2.35714285714	11.0	kgs_wide 10 <= X <= 100, player gosplinter (11k)	12.0	strength: 11k
11.0666666667	11.5	11.0	kgs_wide 10 <= X <= 100, player sjono (11k)	20.0	strength: 11k
9.71428571429	16.9285714286	11.0	kgs_wide 10 <= X <= 100, player KARELIAN (11k)	11.0	strength: 11k
14.375	8.5	11.0	kgs_wide 10 <= X <= 100, player louisleroi (11k)	13.0	strength: 11k
13.8	5.5	11.0	kgs_wide 10 <= X <= 100, player ruskiy (11k)	13.0	strength: 11k
2.77272727273	16.3636363636	11.0	kgs_wide 10 <= X <= 100, player Marmal (11k)	18.0	strength: 11k
14.4090909091	11.3636363636	11.0	kgs_wide 10 <= X <= 100, player doseiki (11k), subsampled to max 50	15.0	strength: 11k
23.9285714286	12.7857142857	11.0	kgs_wide 10 <= X <= 100, player Fsharp (11k)	23.0	strength: 11k
12.875	10.375	11.0	kgs_wide 10 <= X <= 100, player conduongdi (11k)	16.0	strength: 11k
15.8571428571	8.92857142857	11.0	kgs_wide 10 <= X <= 100, player IVAH (11k)	13.0	strength: 11k
4.16666666667	5.66666666667	11.0	kgs_wide 10 <= X <= 100, player rommelwood (11k)	11.0	strength: 11k
7.6875	7.1875	11.0	kgs_wide 10 <= X <= 100, player pica (11k)	13.0	strength: 11k
16.6	22.0	11.0	kgs_wide 10 <= X <= 100, player vacarsu (11k), subsampled to max 50	15.0	strength: 11k
18.6538461538	6.38461538462	11.0	kgs_wide 10 <= X <= 100, player tomasz100 (11k)	23.0	strength: 11k
36.3	0.0	11.0	kgs_wide 10 <= X <= 100, player xixxix (11k)	14.0	strength: 11k
14.9583333333	29.875	11.0	kgs_wide 10 <= X <= 100, player lurelio (11k)	19.0	strength: 11k
49.2	0.1	11.0	kgs_wide 10 <= X <= 100, player newb123 (11k)	18.0	strength: 11k
3.58333333333	24.75	11.0	kgs_wide 10 <= X <= 100, player RK76 (11k)	15.0	strength: 11k
